Customer ID,Contract Type,Monthly Charges,Total Charges,Tenure,Internet Service,Payment Method,Gender,Senior Citizen,Online Security,Online Backup,Tech Support,Streaming TV,Streaming Movies,Churn
Cust440,Month-to-Month,36.248031619409744,892.4979543936333,21,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust441,Two-Year,66.19641420454055,805.7374583094522,45,None,Electronic check,Female,No,No,Yes,No,Yes,Yes,No
Cust442,Month-to-Month,72.67553761864197,1223.257591449981,7,DSL,Bank transfer,Female,No,No,Yes,No,No,Yes,No
Cust443,Month-to-Month,68.27598194902997,945.6327480345691,64,DSL,Mailed check,Male,No,Yes,No,Yes,Yes,No,Yes
Cust444,Two-Year,56.294246822445835,805.1880885035722,64,None,Electronic check,Male,No,No,No,No,No,Yes,Yes
Cust445,Two-Year,57.403586005331476,1396.3912096819035,2,DSL,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust446,Two-Year,60.87622943958219,1425.8809013540913,42,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust447,One-Year,57.05995996743023,819.8729302783885,54,DSL,Electronic check,Female,Yes,No,Yes,Yes,No,Yes,No
Cust448,Month-to-Month,79.27758233589819,440.0380145918151,16,Fiber optic,Mailed check,Female,No,No,Yes,Yes,Yes,Yes,No
Cust449,Month-to-Month,104.21046003182703,1302.2541069510767,18,DSL,Mailed check,Female,No,Yes,Yes,No,No,No,No
Cust450,One-Year,48.85016429984333,794.6110522719988,59,DSL,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust451,One-Year,32.603940408418445,1237.1876797488305,16,Fiber optic,Mailed check,Male,No,No,No,No,No,Yes,Yes
Cust452,Month-to-Month,58.2343590329749,408.9688546864494,6,DSL,Bank transfer,Male,No,No,No,No,Yes,Yes,No
Cust453,Two-Year,111.59418675308638,1267.7792014897927,57,DSL,Mailed check,Male,No,No,Yes,No,No,Yes,No
Cust454,Month-to-Month,43.926508640605384,636.6484212157657,47,DSL,Credit card,Male,No,No,Yes,Yes,Yes,Yes,Yes
Cust455,Month-to-Month,92.78233610888135,1219.2292357199574,48,DSL,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust456,Month-to-Month,93.55401628152882,1004.2819203509302,42,DSL,Electronic check,Female,Yes,No,No,No,Yes,No,No
Cust457,Month-to-Month,48.92823516584011,713.8181741810065,60,DSL,Credit card,Female,No,Yes,Yes,No,Yes,No,No
Cust458,Month-to-Month,71.37966158370551,877.8891061219658,4,None,Bank transfer,Male,No,No,No,Yes,Yes,Yes,Yes
Cust459,Month-to-Month,92.56793246257075,1205.8955370870103,2,DSL,Credit card,Female,No,No,Yes,Yes,Yes,Yes,No
Cust460,Month-to-Month,52.417445180250255,1031.7683359345704,59,Fiber optic,Credit card,Male,Yes,Yes,No,No,Yes,No,No
Cust461,One-Year,55.92839279795277,1175.3238941417453,27,DSL,Credit card,Male,Yes,Yes,No,Yes,No,No,Yes
Cust462,One-Year,48.366381721027125,1592.9321753546456,27,DSL,Electronic check,Female,No,No,No,No,No,Yes,No
Cust463,One-Year,39.704865386142664,530.7275164866846,7,None,Electronic check,Male,No,Yes,No,No,No,No,No
Cust464,Two-Year,47.01444909867986,1485.1637724905872,63,DSL,Electronic check,Male,Yes,No,No,No,Yes,No,No
Cust465,Month-to-Month,35.52119466475487,1031.3067812569639,46,None,Bank transfer,Male,No,Yes,No,No,Yes,No,No
Cust466,Month-to-Month,60.68166936518452,730.3647855030615,63,DSL,Electronic check,Female,No,No,No,Yes,Yes,Yes,No
Cust467,Two-Year,44.60053537882716,600.905912278303,12,Fiber optic,Electronic check,Female,No,No,No,Yes,No,Yes,No
Cust468,Month-to-Month,64.67571823581495,943.26388276689,13,Fiber optic,Credit card,Female,No,No,No,Yes,Yes,Yes,No
Cust469,Two-Year,28.882087075927455,1276.4950335773378,43,None,Electronic check,Female,No,No,No,No,Yes,No,No
Cust470,Month-to-Month,66.61760464428914,961.7352638867397,17,Fiber optic,Mailed check,Male,No,No,No,No,No,No,No
Cust471,Two-Year,76.6705792321785,1453.3464790742041,63,Fiber optic,Electronic check,Female,No,No,No,Yes,Yes,Yes,No
Cust472,Month-to-Month,20.12528714857089,564.6472929845323,36,DSL,Bank transfer,Female,No,Yes,Yes,No,No,No,Yes
Cust473,Two-Year,67.48113139695144,996.3733156461836,8,DSL,Bank transfer,Female,No,Yes,Yes,No,No,No,No
Cust474,One-Year,84.55337984946584,624.2819666760643,69,None,Mailed check,Male,Yes,Yes,No,No,Yes,No,No
Cust475,Two-Year,35.807179626175895,1109.0895647874904,36,DSL,Bank transfer,Female,No,No,No,Yes,Yes,No,No
Cust476,Month-to-Month,93.45144773675406,1266.06621702919,28,DSL,Bank transfer,Female,No,Yes,No,Yes,Yes,No,No
Cust477,One-Year,68.38038018732091,873.7714618956841,47,Fiber optic,Credit card,Male,No,Yes,No,Yes,No,Yes,Yes
Cust478,Two-Year,45.89976288483182,218.73584301185974,30,DSL,Mailed check,Male,No,No,No,No,Yes,No,No
Cust479,One-Year,58.88461844684588,1059.6844440389484,23,None,Credit card,Male,No,No,No,Yes,No,No,No
Cust480,One-Year,71.16653825043444,1131.021565520053,16,Fiber optic,Credit card,Male,Yes,No,Yes,No,Yes,Yes,No
Cust481,One-Year,61.52010782824823,1121.2884264885092,14,Fiber optic,Electronic check,Female,No,Yes,No,No,Yes,Yes,No
Cust482,Month-to-Month,70.77511984892739,1370.7346575466463,71,None,Mailed check,Male,No,Yes,No,No,Yes,No,No
Cust483,One-Year,41.586528138412675,678.6838961052854,52,DSL,Electronic check,Female,No,No,Yes,No,No,Yes,No
Cust484,One-Year,63.38721648072156,1204.0648316351349,37,DSL,Electronic check,Female,Yes,Yes,No,Yes,Yes,No,No
Cust485,Two-Year,31.725710061900397,1357.7522537433924,29,Fiber optic,Credit card,Female,No,No,No,No,No,Yes,No
Cust486,Month-to-Month,57.775478773025995,466.423724798045,67,DSL,Bank transfer,Female,No,No,Yes,No,Yes,Yes,No
Cust487,Month-to-Month,41.921847170704204,1095.895547775693,15,Fiber optic,Mailed check,Female,No,No,Yes,No,Yes,Yes,No
Cust488,Two-Year,45.28940114820467,848.7460506976986,47,None,Bank transfer,Male,No,Yes,No,No,No,Yes,No
Cust489,Two-Year,84.72186350420876,975.5431980695063,46,Fiber optic,Credit card,Female,No,No,Yes,No,No,No,No
Cust490,Month-to-Month,81.82620241188538,1104.3029450615008,52,DSL,Credit card,Female,Yes,No,Yes,Yes,Yes,Yes,No
Cust491,One-Year,72.18276241814354,853.8314307659343,19,None,Credit card,Female,No,No,Yes,Yes,Yes,Yes,No
Cust492,Month-to-Month,38.15374470654842,797.2875762515165,21,Fiber optic,Credit card,Male,Yes,No,No,Yes,No,Yes,No
Cust493,Month-to-Month,53.671831006103965,1010.2457252464073,64,Fiber optic,Credit card,Female,No,Yes,No,No,Yes,Yes,No
Cust494,Month-to-Month,84.26195399958367,673.8262183411592,37,DSL,Credit card,Female,No,Yes,No,Yes,Yes,Yes,No
Cust495,Month-to-Month,62.83433827279809,674.2524613344444,27,None,Bank transfer,Male,No,No,Yes,No,No,No,No
Cust496,One-Year,106.3865907996339,1203.811984886951,55,Fiber optic,Electronic check,Female,No,No,No,No,Yes,Yes,Yes
Cust497,Month-to-Month,67.86635678788744,655.3617894524032,29,Fiber optic,Bank transfer,Female,No,No,Yes,No,Yes,Yes,Yes
Cust498,Two-Year,63.84098232980063,1199.8937502727636,20,None,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust499,Two-Year,53.81767071594997,1138.7773878561854,25,DSL,Bank transfer,Female,No,No,No,No,No,Yes,No
Cust500,One-Year,62.67081809564564,482.25798136282094,70,Fiber optic,Credit card,Female,No,No,Yes,Yes,No,Yes,No
Cust501,One-Year,56.950603272389124,796.7306042993034,63,None,Bank transfer,Female,No,No,No,Yes,Yes,Yes,Yes
Cust502,Month-to-Month,74.1621735337718,1358.2328209142117,36,DSL,Electronic check,Female,Yes,Yes,No,No,Yes,No,No
Cust503,Two-Year,79.13404633589168,705.6503406580955,2,Fiber optic,Mailed check,Female,No,No,Yes,Yes,Yes,No,No
Cust504,One-Year,44.28021078984101,860.6787213071837,22,None,Bank transfer,Male,No,Yes,No,Yes,No,No,No
Cust505,Month-to-Month,33.37534092884444,1138.6182679755689,16,Fiber optic,Electronic check,Male,Yes,No,No,No,Yes,Yes,No
Cust506,Two-Year,23.27589253793407,1235.0171527847785,18,Fiber optic,Bank transfer,Male,No,No,No,Yes,No,Yes,No
Cust507,Two-Year,70.15982653825087,924.5383341866512,69,None,Mailed check,Female,No,No,Yes,No,Yes,Yes,No
Cust508,Two-Year,37.93266787652253,820.7469415925075,54,None,Bank transfer,Female,Yes,Yes,No,No,No,No,Yes
Cust509,One-Year,16.942188140950343,1426.7109585095523,30,DSL,Credit card,Female,No,No,Yes,No,Yes,No,No
Cust510,One-Year,67.77157209061929,1521.6698991392736,45,DSL,Bank transfer,Male,No,Yes,No,No,No,Yes,No
Cust511,Month-to-Month,109.85999034865581,1293.6574152345386,19,Fiber optic,Electronic check,Female,No,No,Yes,No,Yes,Yes,No
Cust512,Two-Year,59.878581769202135,1025.5954427695071,34,Fiber optic,Bank transfer,Female,Yes,Yes,No,Yes,Yes,No,No
Cust513,Two-Year,76.76981548903284,757.5202835077221,13,Fiber optic,Electronic check,Female,No,No,Yes,Yes,No,No,No
Cust514,Month-to-Month,61.6365871709513,750.8666780330304,43,Fiber optic,Mailed check,Male,No,No,Yes,No,No,No,No
Cust515,Month-to-Month,58.02220693617715,1156.7542315797273,62,DSL,Bank transfer,Male,No,No,No,No,Yes,No,No
Cust516,Month-to-Month,78.38152965975537,1125.5194662666051,22,Fiber optic,Mailed check,Female,No,No,No,No,No,No,No
Cust517,Two-Year,54.194509116226975,1420.4795778839289,52,DSL,Mailed check,Female,No,Yes,No,No,Yes,Yes,No
Cust518,Two-Year,65.34784628143805,1195.1350277608417,52,Fiber optic,Bank transfer,Female,No,Yes,No,Yes,No,No,No
Cust519,Month-to-Month,66.43395612392027,549.0759094720546,36,Fiber optic,Electronic check,Male,No,No,Yes,No,Yes,No,Yes
Cust520,One-Year,46.63819092713902,1315.5842853168756,19,DSL,Mailed check,Male,No,No,No,No,Yes,No,Yes
Cust521,Month-to-Month,79.84084699073045,700.5818118056761,38,DSL,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust522,Two-Year,56.500804866091826,884.8086184142945,70,Fiber optic,Bank transfer,Female,No,No,Yes,No,Yes,Yes,Yes
Cust523,Two-Year,44.885096810143104,1075.0600618755084,57,Fiber optic,Bank transfer,Male,No,No,No,No,No,Yes,Yes
Cust524,Two-Year,70.73019687140807,1598.7002469351892,20,DSL,Bank transfer,Female,Yes,Yes,No,No,Yes,Yes,No
Cust525,Month-to-Month,42.030640364179256,1932.9755668016082,9,None,Bank transfer,Female,No,Yes,No,No,Yes,No,No
Cust526,Month-to-Month,60.563623147382565,1182.0169177408548,32,Fiber optic,Bank transfer,Male,No,Yes,No,Yes,Yes,Yes,No
Cust527,Month-to-Month,59.81762006711593,945.0410143838836,4,None,Credit card,Female,No,No,No,No,No,Yes,No
Cust528,Month-to-Month,81.71791131663156,1160.3516945441652,50,Fiber optic,Bank transfer,Male,No,No,Yes,Yes,Yes,No,No
Cust529,Two-Year,69.49396465759905,1266.2966277621508,5,Fiber optic,Electronic check,Female,Yes,No,Yes,Yes,Yes,Yes,No
Cust530,Two-Year,59.499460825097124,903.7997123328425,20,None,Mailed check,Female,No,No,No,No,No,Yes,No
Cust531,Two-Year,76.35532598400574,1538.5634067736967,37,Fiber optic,Electronic check,Male,Yes,Yes,Yes,No,Yes,Yes,No
Cust532,Two-Year,87.80415098034626,1069.0212277574205,22,Fiber optic,Electronic check,Female,No,No,Yes,Yes,No,No,No
Cust533,One-Year,71.15620612703725,1149.3229267274182,58,DSL,Credit card,Female,No,No,No,No,No,Yes,No
Cust534,One-Year,60.20705239686761,1199.7772756163383,68,Fiber optic,Bank transfer,Female,No,Yes,No,Yes,Yes,No,No
Cust535,Two-Year,33.76327535299681,1126.4759831843367,44,DSL,Mailed check,Female,No,No,Yes,No,No,Yes,Yes
Cust536,Two-Year,38.69772673849255,1251.6821501408836,34,DSL,Electronic check,Female,No,No,No,No,No,No,Yes
Cust537,Month-to-Month,53.89550591290665,814.8240440359231,42,DSL,Bank transfer,Female,No,No,No,No,Yes,Yes,Yes
Cust538,Month-to-Month,47.809755956814335,832.5094738161908,9,DSL,Bank transfer,Female,Yes,No,Yes,No,Yes,Yes,No
Cust539,Month-to-Month,56.26057394029108,669.9537301084915,7,None,Credit card,Female,Yes,Yes,No,No,No,Yes,Yes
Cust540,Two-Year,61.13299849794214,1131.8503691860678,68,DSL,Credit card,Male,No,Yes,No,No,Yes,Yes,No
Cust541,One-Year,70.59385508713461,1233.6809510536343,19,Fiber optic,Credit card,Male,No,No,No,No,No,Yes,Yes
Cust542,Month-to-Month,58.590024438818176,1137.3318598455658,31,None,Mailed check,Female,No,Yes,No,No,Yes,Yes,No
Cust543,One-Year,69.73003287652404,1502.3477300042612,35,Fiber optic,Electronic check,Female,No,No,Yes,No,Yes,Yes,No
Cust544,One-Year,61.28948829620241,998.3211943512861,57,DSL,Credit card,Male,No,No,No,No,Yes,Yes,No
Cust545,Month-to-Month,20.490668672922574,1200.6224966777538,61,Fiber optic,Credit card,Female,No,No,Yes,No,Yes,Yes,No
Cust546,Month-to-Month,41.21329212362491,672.4897371582057,31,Fiber optic,Credit card,Male,No,No,No,Yes,Yes,Yes,Yes
Cust547,One-Year,57.11824888556769,883.8700892576796,53,Fiber optic,Electronic check,Male,Yes,No,No,Yes,No,No,No
Cust548,One-Year,35.806105143177845,1208.6613272697332,32,Fiber optic,Electronic check,Male,Yes,No,No,No,No,No,Yes
Cust549,One-Year,71.9985745999241,1254.7306332229432,66,None,Credit card,Female,No,No,Yes,No,No,Yes,No
Cust550,One-Year,90.61501664687395,911.8099157007454,59,Fiber optic,Credit card,Female,No,Yes,Yes,No,No,Yes,No
Cust551,Two-Year,84.37523703394633,978.52022444258,10,DSL,Bank transfer,Female,No,Yes,Yes,No,No,No,Yes
Cust552,One-Year,55.731142581395844,544.6378759957572,2,Fiber optic,Credit card,Male,Yes,No,No,No,Yes,Yes,Yes
Cust553,One-Year,89.81452273699904,892.8912397580172,66,DSL,Mailed check,Male,No,Yes,Yes,Yes,No,No,No
Cust554,Two-Year,62.97334914404223,1267.114949055936,60,None,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust555,Month-to-Month,53.25828057763921,1172.5615048319698,17,DSL,Credit card,Female,No,Yes,Yes,No,No,No,No
Cust556,Month-to-Month,47.7319467291812,1150.199716414363,16,DSL,Electronic check,Male,No,No,No,No,No,Yes,No
Cust557,Month-to-Month,53.95060627023743,1014.932106154288,16,None,Bank transfer,Male,No,No,Yes,No,Yes,No,No
Cust558,One-Year,52.236463629175425,1002.1189475884529,46,Fiber optic,Electronic check,Female,No,Yes,No,Yes,Yes,Yes,Yes
Cust559,One-Year,63.408324447509756,801.9036581579659,39,DSL,Credit card,Male,Yes,No,No,No,Yes,No,No
Cust560,One-Year,63.211479620997295,1209.6485260607606,31,Fiber optic,Mailed check,Male,Yes,No,No,No,Yes,Yes,Yes
Cust561,Month-to-Month,60.06092040306829,1126.291883316817,1,None,Bank transfer,Female,No,Yes,No,Yes,Yes,Yes,No
Cust562,Month-to-Month,68.73876339492699,1147.6056543978398,11,DSL,Electronic check,Female,No,No,No,No,Yes,No,No
Cust563,Month-to-Month,83.81292549572683,842.1895471997259,4,None,Electronic check,Male,No,No,No,No,Yes,Yes,Yes
Cust564,Month-to-Month,78.99108270882647,353.9971240386267,71,DSL,Credit card,Female,No,No,Yes,No,No,No,No
Cust565,One-Year,30.30204063100193,1329.1458135261087,26,Fiber optic,Bank transfer,Male,No,No,Yes,Yes,No,Yes,No
Cust566,Month-to-Month,8.921577301960902,856.3487631974788,50,None,Mailed check,Female,Yes,Yes,No,No,No,No,No
Cust567,Month-to-Month,78.68639822478548,741.1672707870639,12,DSL,Credit card,Male,No,No,No,No,No,Yes,Yes
Cust568,Two-Year,32.66242603169158,1208.043673574198,65,Fiber optic,Bank transfer,Female,No,Yes,No,No,Yes,No,Yes
Cust569,Month-to-Month,55.50469196214633,882.3962080242611,47,DSL,Electronic check,Male,No,No,Yes,No,Yes,No,No
Cust570,One-Year,36.59773947881281,1317.9809152139865,53,Fiber optic,Credit card,Female,No,No,Yes,No,No,Yes,No
Cust571,One-Year,23.960391248399603,1185.1017848730094,71,Fiber optic,Electronic check,Female,No,No,Yes,No,No,No,No
Cust572,Month-to-Month,70.82925456409576,1205.0707969601433,2,Fiber optic,Electronic check,Female,Yes,Yes,Yes,No,Yes,No,Yes
Cust573,One-Year,75.18310320605293,590.2132866398397,24,DSL,Credit card,Female,No,No,Yes,No,No,Yes,No
Cust574,Two-Year,48.46979198546561,1363.5831956159202,4,DSL,Credit card,Female,No,No,Yes,Yes,No,No,No
Cust575,Two-Year,8.179154157101806,1078.3751593701568,19,DSL,Credit card,Female,No,No,Yes,Yes,No,Yes,No
Cust576,Month-to-Month,49.075111034950346,889.216858226139,26,DSL,Credit card,Female,Yes,No,No,Yes,No,No,No
Cust577,Two-Year,67.83608010805094,1043.0165402026753,40,Fiber optic,Credit card,Male,No,No,Yes,Yes,Yes,Yes,No
Cust578,Month-to-Month,30.421768624517426,467.12943013050403,50,None,Electronic check,Male,No,No,No,Yes,No,Yes,No
Cust579,Month-to-Month,63.667198395583114,1122.5958434442014,43,Fiber optic,Mailed check,Female,No,No,Yes,Yes,No,Yes,No
Cust580,Month-to-Month,59.69380301654009,691.1885475453785,67,Fiber optic,Mailed check,Female,No,No,No,Yes,Yes,Yes,No
Cust581,Two-Year,71.58582999202177,594.1989142469397,12,None,Credit card,Male,No,No,No,No,No,No,No
Cust582,Month-to-Month,62.39160736828306,543.2922441346327,67,Fiber optic,Electronic check,Male,No,No,Yes,Yes,Yes,No,No
Cust583,Month-to-Month,40.538621182368885,1333.8065124969776,27,None,Mailed check,Female,No,Yes,No,No,Yes,Yes,No
Cust584,One-Year,83.93143003328983,811.2209818921634,54,Fiber optic,Mailed check,Male,No,No,Yes,Yes,Yes,Yes,Yes
Cust585,Month-to-Month,56.8294085394606,1460.1183129749497,66,DSL,Mailed check,Male,Yes,No,No,No,Yes,No,Yes
Cust586,Month-to-Month,59.45390920980136,839.2595610843107,49,DSL,Electronic check,Female,No,Yes,Yes,No,Yes,Yes,No
Cust587,Month-to-Month,41.33464081853608,487.792612722116,16,Fiber optic,Credit card,Female,No,No,No,No,No,Yes,Yes
Cust588,Month-to-Month,51.134354976169796,665.0426680154023,2,DSL,Credit card,Female,Yes,No,No,No,Yes,Yes,No
Cust589,Month-to-Month,42.30394571946198,1370.7434860020817,60,DSL,Credit card,Male,No,No,Yes,Yes,Yes,Yes,No
Cust590,Month-to-Month,56.54107880153154,953.2305466189997,54,Fiber optic,Bank transfer,Female,No,No,No,No,Yes,Yes,No
Cust591,One-Year,94.23416960284686,835.5138110528197,30,Fiber optic,Bank transfer,Female,No,Yes,Yes,No,Yes,No,No
Cust592,Month-to-Month,32.56197714137287,1048.0054677558362,38,Fiber optic,Bank transfer,Male,No,Yes,No,No,No,Yes,Yes
Cust593,Month-to-Month,27.72877204246518,1150.5348208502635,28,DSL,Electronic check,Female,No,No,No,No,No,No,Yes
Cust594,Two-Year,89.42340654987217,1335.2196447707383,25,DSL,Mailed check,Male,No,Yes,No,No,No,Yes,No
Cust595,Month-to-Month,55.81352645696268,1434.5497689678778,10,Fiber optic,Mailed check,Male,No,Yes,Yes,No,No,Yes,No
Cust596,One-Year,46.61854522680167,892.0694062632742,60,None,Electronic check,Male,No,No,No,Yes,Yes,No,No
Cust597,Month-to-Month,80.79809374792153,602.1856941753886,42,Fiber optic,Electronic check,Male,No,No,No,No,No,Yes,No
Cust598,Month-to-Month,47.88768920526272,875.9604516630172,40,None,Credit card,Male,No,No,Yes,Yes,No,Yes,No
Cust599,Month-to-Month,96.52019427093873,1078.0841519748658,42,Fiber optic,Credit card,Male,No,No,Yes,No,Yes,No,No
Cust600,Month-to-Month,73.55851742678539,710.8723221368168,47,Fiber optic,Bank transfer,Female,No,Yes,Yes,Yes,No,Yes,No
Cust601,Month-to-Month,50.24177183708595,712.8547255314871,37,DSL,Bank transfer,Female,No,Yes,No,Yes,No,No,No
Cust602,Month-to-Month,103.14616426531006,1103.1363644649657,22,Fiber optic,Electronic check,Female,Yes,No,Yes,No,No,Yes,No
Cust603,Month-to-Month,47.88570153993323,985.4042945288646,57,Fiber optic,Bank transfer,Male,No,No,No,No,Yes,No,No
Cust604,Month-to-Month,74.84190744018613,1009.8390986234759,27,Fiber optic,Mailed check,Female,No,Yes,Yes,No,No,Yes,No
Cust605,Month-to-Month,65.98585160812983,772.4513995899791,41,Fiber optic,Electronic check,Male,No,No,Yes,Yes,Yes,Yes,Yes
Cust606,Month-to-Month,86.03482578797596,930.8797857382698,34,Fiber optic,Electronic check,Female,Yes,Yes,No,Yes,Yes,No,No
Cust607,Month-to-Month,91.23022393453705,722.7300567195086,32,DSL,Mailed check,Male,No,No,No,No,Yes,No,No
Cust608,One-Year,60.64008298131533,1267.059523337436,66,Fiber optic,Credit card,Female,No,Yes,No,No,Yes,Yes,No
Cust609,One-Year,44.93164259307633,1310.5748004171257,12,DSL,Credit card,Male,No,Yes,No,No,Yes,Yes,No
Cust610,Month-to-Month,69.19944285878233,446.1436413285719,40,None,Mailed check,Female,No,Yes,No,No,Yes,Yes,No
Cust611,One-Year,46.44569260495788,721.146741942277,10,DSL,Mailed check,Male,No,No,Yes,No,No,No,No
Cust612,One-Year,100.26774495053246,551.0412234729763,48,DSL,Bank transfer,Female,No,No,Yes,No,No,No,No
Cust613,Month-to-Month,62.73070662165475,804.9928196779306,20,Fiber optic,Electronic check,Male,No,No,No,No,No,No,Yes
Cust614,Two-Year,52.69356897375783,974.9686090628917,39,Fiber optic,Bank transfer,Female,Yes,No,No,No,Yes,Yes,No
Cust615,Two-Year,63.69360611729817,565.106434090441,60,Fiber optic,Mailed check,Female,No,No,No,No,Yes,No,No
Cust616,Month-to-Month,33.05747420940607,723.442056062406,66,DSL,Bank transfer,Female,No,Yes,Yes,No,No,Yes,Yes
Cust617,Month-to-Month,40.567719229786974,698.8127883755504,65,Fiber optic,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust618,Two-Year,84.00827815888852,1062.1801988196833,51,DSL,Bank transfer,Male,No,No,Yes,No,No,Yes,No
Cust619,One-Year,46.862114420572084,1020.8033011108752,36,None,Bank transfer,Male,No,No,No,Yes,No,No,No
Cust620,Month-to-Month,39.0617803463612,783.478733998824,24,None,Credit card,Male,No,Yes,No,Yes,Yes,No,No
Cust621,Month-to-Month,70.73305505054572,1053.0462616418195,27,Fiber optic,Mailed check,Male,No,No,No,No,No,Yes,Yes
Cust622,Month-to-Month,83.71408309325994,835.9959746238204,2,DSL,Bank transfer,Female,No,Yes,Yes,Yes,No,No,No
Cust623,Month-to-Month,74.37906621330134,918.5034669021841,31,Fiber optic,Electronic check,Male,Yes,No,No,Yes,Yes,No,No
Cust624,One-Year,79.92095371611633,1502.035627089561,57,DSL,Bank transfer,Female,No,Yes,No,No,Yes,Yes,No
Cust625,Month-to-Month,44.864098228610786,1402.1383155371043,66,Fiber optic,Bank transfer,Female,Yes,No,Yes,No,Yes,Yes,No
Cust626,Month-to-Month,31.563786665163125,610.1256289217207,29,DSL,Electronic check,Male,No,No,No,No,Yes,No,No
Cust627,One-Year,90.02667303910974,1248.9197253637524,15,None,Mailed check,Female,Yes,No,Yes,No,Yes,No,No
Cust628,Month-to-Month,53.546403223157284,1243.4189663474776,12,DSL,Credit card,Male,Yes,No,Yes,No,Yes,Yes,No
Cust629,Month-to-Month,54.983339670899056,655.5210133742146,28,Fiber optic,Credit card,Male,No,No,No,No,Yes,Yes,No
Cust630,One-Year,86.56388283698115,1245.6332931264583,24,Fiber optic,Credit card,Male,No,No,No,No,No,Yes,No
Cust631,Two-Year,71.1246001880132,1461.3795755237659,21,Fiber optic,Electronic check,Female,No,No,No,No,Yes,Yes,Yes
Cust632,One-Year,69.11775544163216,663.2365581266758,10,DSL,Bank transfer,Male,Yes,No,No,No,Yes,No,No
Cust633,One-Year,103.30004689802168,724.7491536957209,18,None,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust634,Month-to-Month,47.12963539239714,1305.2984400530509,14,Fiber optic,Bank transfer,Male,Yes,Yes,No,Yes,Yes,No,No
Cust635,Month-to-Month,78.55680256162475,1081.4485932476944,34,Fiber optic,Credit card,Female,No,No,No,Yes,Yes,Yes,No
Cust636,One-Year,61.14026249794169,1165.442882571857,58,DSL,Bank transfer,Male,No,No,No,No,Yes,Yes,No
Cust637,Month-to-Month,65.37184557726513,1102.176764920149,22,Fiber optic,Electronic check,Female,No,No,No,Yes,Yes,Yes,No
Cust638,Month-to-Month,90.56936852825064,1117.2087762784433,70,Fiber optic,Electronic check,Female,No,No,Yes,No,No,No,No
Cust639,Month-to-Month,70.15671512579247,602.058361506675,36,DSL,Mailed check,Male,No,No,Yes,No,No,Yes,No
Cust640,Month-to-Month,70.76592158099265,1314.1953119864345,45,DSL,Mailed check,Female,No,Yes,No,No,Yes,No,Yes
Cust641,Month-to-Month,81.45014674619604,1350.876997728332,36,None,Credit card,Female,No,Yes,Yes,No,Yes,Yes,No
Cust642,Month-to-Month,52.70094540914229,931.1827767795917,22,DSL,Mailed check,Male,No,Yes,No,No,No,Yes,No
Cust643,Month-to-Month,43.21580665321987,986.9569150558413,61,DSL,Bank transfer,Male,No,No,Yes,Yes,No,Yes,No
Cust644,Month-to-Month,39.10381611957933,540.6677492332833,56,Fiber optic,Electronic check,Male,Yes,No,Yes,No,Yes,Yes,Yes
Cust645,Two-Year,20.672868212479962,1154.2764268053504,33,Fiber optic,Electronic check,Female,No,No,Yes,No,No,No,No
Cust646,One-Year,101.12414259880644,1171.6172325142431,45,DSL,Electronic check,Male,No,No,No,No,Yes,Yes,No
Cust647,One-Year,37.93583268556634,981.3426949002067,36,Fiber optic,Mailed check,Female,No,Yes,Yes,No,Yes,No,No
Cust648,One-Year,55.57492752828456,1337.3060079611507,20,DSL,Electronic check,Female,Yes,No,No,Yes,No,Yes,No
Cust649,Month-to-Month,54.463734002221585,899.7768307060178,18,DSL,Electronic check,Female,Yes,No,No,Yes,No,Yes,Yes
Cust650,Month-to-Month,66.14813395618202,1169.3817777680802,38,DSL,Electronic check,Female,No,No,Yes,Yes,No,Yes,No
Cust651,One-Year,76.31474425078594,694.1006983923653,67,None,Credit card,Female,No,No,No,No,Yes,Yes,Yes
Cust652,One-Year,77.2094697671949,992.9343547377285,23,DSL,Credit card,Male,Yes,No,No,No,Yes,No,Yes
Cust653,One-Year,48.33845122862123,947.6937226291493,16,DSL,Mailed check,Male,No,No,No,No,Yes,No,No
Cust654,Month-to-Month,56.65756572427177,1067.5923766122826,59,Fiber optic,Electronic check,Female,No,No,No,No,Yes,Yes,No
Cust655,Month-to-Month,65.65159900976599,889.1419213499925,69,None,Mailed check,Female,No,Yes,Yes,No,No,Yes,Yes
Cust656,Month-to-Month,55.02617747632906,960.5582212984997,68,DSL,Electronic check,Male,Yes,Yes,Yes,No,No,No,Yes
Cust657,Month-to-Month,92.14691152039985,1247.8141514324518,21,Fiber optic,Electronic check,Male,No,No,No,Yes,No,No,No
Cust658,One-Year,69.81949903276502,868.9707288285348,70,DSL,Electronic check,Female,No,No,Yes,Yes,No,No,No
